Nationality,Age_at_studystart,Study_programme,Study_programme_code,Studystart_date,Studystart_month,Studystart_year,Studyend_month,Studyend_year,University_institute,Status,Exam_year,Exam_grade_point_average,Grading_scale,Exam_type,Priority_number,Quote,Passed_ects_SEM1,Grade_point_average_SEM1,SU_clips_used,Years_since_exam,CHURNED_ALL,CHURNED_IN_SEM1,CHURNED_IN_SEM2,CHURNED_AFTER_SEM1,CHURNED_AFTER_SEM2,CHURNED_SEM2THROUGHSEM3
Danmark,21.6,kommunikation og it,HDAA00001T,9/1/2013,9,2013,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2012,6.7,7-trinsskala,Studentereksamen (2008 og senere),1,2,30,0,42,1,0,1,0,0,0,0
Danmark,24.9,filosofi,HKMA00001T,9/1/2013,9,2013,12,2016,Institut for Engelsk. Germansk og Romansk,terminated,2012,9.2,7-trinsskala,Konventionsland - nord. studentereksamen,3,1,30,5.5,18,4,1,1,0,1,1,0
Danmark,21.9,engelsk,HAUA00001T,9/1/2015,9,2013,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2010,8.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,25,5.5,6,1,0,0,0,0,0,0
Danmark,29.5,dansk,HENA00001T,9/1/2013,9,2013,9,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2013,7.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,9.8,30,1,1,0,0,1,1,0
Danmark,20.3,litteraturvidenskab,HENA00001T,9/1/2013,9,2013,8,2015,Institut for Tvaerkulturelle og regionale studier,terminated,2011,9.9,7-trinsskala,Studentereksamen,1,1,30,8,NULL,0,1,0,0,1,1,0
Danmark,23.3,litteraturvidenskab,HIVA00001T,9/1/2014,9,2013,6,2016,Institut for Nordiske Studier og Sprogvidenskab,completed,2013,11.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,2,0,1,0,0,0,0
Danmark,23.8,religionsvidenskab,HAUA00001T,9/1/2014,9,2013,6,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2014,6,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,6.88,NULL,4,1,1,1,1,0,0
Danmark,20.2,informationsvidenskab og kulturformidling,HHIA00001T,9/1/2016,9,2013,6,2016,Institut for Engelsk. Germansk og Romansk,completed,2013,0,7-trinsskala,Studentereksamen (2008 og senere),1,1,15,9.3,NULL,1,0,1,0,0,0,0
Danmark,23.2,arabisk,HIAA00001T,9/1/2016,9,2013,NULL,NULL,IVA,open,2012,9.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,5.5,NULL,1,0,0,0,0,0,0
Danmark,21.9,musikvidenskab,HLIA00001T,9/1/2013,9,2013,6,2016,Institut for Medier. Erkendelse og Formidling,completed,2007,10.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,3.25,NULL,2,0,1,0,0,0,0
Danmark,21.6,engelsk,HKMA00001T,9/1/2014,9,2013,8,2015,IVA,terminated,2006,10.8,7-trinsskala,Studentereksamen (2008 og senere),0,1,30,8.5,NULL,1,1,0,0,1,1,0
Danmark,25,dansk,HENA00001T,9/1/2015,9,2013,8,2016,Institut for Engelsk. Germansk og Romansk,completed,2011,9.4,7-trinsskala,Saerlig tilladelse. udenlandsk grundlag,1,1,15,9.1,6,36,0,0,0,0,0,1
Danmark,21.1,japanstudier,HPLA00002T,9/1/2014,9,2013,2,2016,Institut for Tvaerkulturelle og regionale studier,terminated,2013,9.2,7-trinsskala,Studentereksamen (2008 og senere),1,NULL,30,10.5,18,9,1,1,0,1,1,0
Danmark,39.1,portugisiske og brasilianske studier,HKMA00001T,9/1/2016,9,2013,7,2016,IVA,completed,2014,8,7-trinsskala,Studentereksamen (2008 og senere),3,1,0,0,6,1,0,0,0,0,0,0
Danmark,32.9,informationsvidenskab og kulturformidling,HENA00001T,9/1/2016,9,2013,6,2016,Institut for Tvaerkulturelle og regionale studier,completed,2010,4.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,10,NULL,3,0,1,0,0,0,0
Danmark,26.4,historie,HRTA00001T,9/1/2013,9,2013,8,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2014,7.2,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,8.43,28,2,1,1,0,1,0,0
Danmark,20.3,paedagogik,HAUA00001T,9/1/2016,9,2013,6,2016,Institut for Tvaerkulturelle og regionale studier,completed,2011,6,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,9.17,NULL,0,0,0,0,0,0,0
Danmark,21,informationsvidenskab og kulturformidling,HPaeA00001T,9/1/2014,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,1993,9.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,10,6,9,0,1,0,0,0,0
Danmark,21.1,lingvistik,HRVA00001T,9/1/2014,9,2013,7,2015,Institut for Nordiske Studier og Sprogvidenskab,terminated,2012,5.6,7-trinsskala,Hoejere handelseksamen (HHX),1,1,15,9.5,30,1,1,1,0,1,1,0
Danmark,22.1,paedagogik,HAUA00001T,9/1/2013,9,2013,7,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2012,8.9,7-trinsskala,,1,1,30,5,18,1,1,1,1,1,0,0
Danmark,21.2,engelsk,HMVA00001T,9/1/2015,9,2013,7,2016,IVA,completed,2013,9.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,6.6,30,1,0,1,0,0,0,0
Danmark,20.3,balkanstudier,HRVA00001T,9/1/2013,9,2013,6,2016,Institut for Engelsk. Germansk og Romansk,completed,2015,10.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4.83,NULL,0,0,0,0,0,0,0
Danmark,19.2,film- og medievidenskab,HITA00001T,9/1/2014,9,2013,8,2015,Institut for Nordiske Studier og Sprogvidenskab,terminated,1973,10.3,7-trinsskala,Hoejere handelseks. HHX (2008 og s.),21,1,15,9.5,NULL,0,1,1,0,1,1,0
Polen,20.3,aegyptologi,HPOA00002T,9/1/2016,9,2013,7,2015,Institut for Kunst og Kulturvidenskab,terminated,2013,6.8,7-trinsskala,,1,1,30,0,30,1,1,1,0,1,1,0
Danmark,21.4,retorik,HIVA00001T,9/1/2015,9,2013,8,2014,Institut for Nordiske Studier og Sprogvidenskab,terminated,2007,5.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,0,30,1,1,0,0,1,0,1
Danmark,37.1,litteraturvidenskab,HKOA00003T,9/1/2013,9,2013,6,2015,Institut for Kunst og Kulturvidenskab,terminated,2013,11.5,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,3,NULL,1,1,1,0,1,1,0
Danmark,22,engelsk,HENA00001T,9/1/2013,9,2013,1,2015,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2012,9.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,0,NULL,1,1,0,0,1,1,0
Danmark,22.6,engelsk,HMVA00001T,9/1/2014,9,2013,6,2016,Institut for Kunst og Kulturvidenskab,completed,2012,11.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,15,6,0,1,0,0,0,0
Danmark,21.7,indoeuropaeisk,HIVA00001T,9/1/2016,9,2013,9,2014,Institut for Medier. Erkendelse og Formidling,terminated,2015,10.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,1,1,0,0,1,1,0
Danmark,21.5,lingvistik,HIVA00001T,9/1/2016,9,2013,1,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2007,9.6,13-skala,Studentereksamen (2008 og senere),1,1,0,0,NULL,0,1,0,0,0,0,1
Danmark,24.1,filosofi,HKMA00001T,9/1/2013,9,2013,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2013,6.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,NULL,2,0,0,0,0,0,0
Danmark,20,tysk sprog og kultur,HKMA00001T,9/1/2015,9,2013,9,2016,Institut for Tvaerkulturelle og regionale studier,completed,2014,9.8,7-trinsskala,Studentereksamen (2008 og senere),3,1,30,0,NULL,0,0,0,0,0,0,0
Danmark,25.6,spansk sprog og kultur,HFMA00001T,9/1/2014,9,2013,4,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2012,2.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,14,1,1,1,1,0,0
Danmark,20.8,arabisk,HMVA00001T,9/1/2014,9,2013,2,2017,Institut for Nordiske Studier og Sprogvidenskab,terminated,2002,8.9,7-trinsskala,,1,1,30,11.33,6,0,1,0,0,1,1,0
Danmark,20.1,kommunikation og it,HIVA00001T,9/1/2016,9,2013,2,2015,Institut for Medier. Erkendelse og Formidling,completed,2014,6.9,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,5.33,NULL,5,0,1,0,0,0,0
Danmark,20.2,dansk,HDAA00001T,9/1/2014,9,2013,7,2015,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2013,6.9,7-trinsskala,Studentereksamen (2008 og senere),1,2,30,10.4,NULL,7,1,1,0,1,1,0
Danmark,22.3,fransk,HFRA00002T,9/1/2014,9,2013,7,2016,Institut for Medier. Erkendelse og Formidling,completed,2015,0,7-trinsskala,Hoejere forberedelseseksamen (hf),1,1,30,10.8,NULL,1,0,1,0,0,0,0
Danmark,19.7,filosofi,HFRA00001T,9/1/2014,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2014,10.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,2,0,1,0,0,0,0
Danmark,39.3,historie,HLVA00001T,9/1/2015,9,2013,1,2017,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,completed,2013,4.2,7-trinsskala,Studentereksamen (2008 og senere),3,1,7.5,10.63,6,1,0,0,0,0,0,1
Danmark,22,informationsvidenskab og kulturformidling,HAUA00001T,9/1/2014,9,2013,8,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2013,10.5,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,0,7,18,2,1,1,0,1,0,0
Danmark,20.3,tysk,HENA00001T,9/1/2015,9,2013,6,2016,Institut for Medier. Erkendelse og Formidling,completed,2012,0,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,8.18,18,7,0,1,0,0,0,0
Danmark,21.6,oest- og sydoesteuropastudier (russisk),HIVA00001T,9/1/2016,9,2013,6,2016,Institut for Engelsk. Germansk og Romansk,completed,2012,7.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,30,5,0,1,0,0,0,1
Danmark,20.1,informationsvidenskab og kulturformidling,HPaeA00001T,9/1/2014,9,2013,7,2016,Institut for Nordiske Studier og Sprogvidenskab,completed,2010,6,7-trinsskala,GIF-eksamen,1,1,30,9,NULL,-1,0,0,0,0,0,0
Danmark,21.3,balkanstudier,HHIA00001T,9/1/2015,9,2013,6,2016,Institut for Tvaerkulturelle og regionale studier,completed,2011,9.8,7-trinsskala,Hoejere Tek.eks. HTX (2008 og s.),1,NULL,30,11.2,18,1,0,1,0,0,0,0
Danmark,21.4,fransk,HHIA00001T,9/1/2013,9,2013,7,2016,Institut for Tvaerkulturelle og regionale studier,completed,2013,10.6,7-trinsskala,Studentereksamen,1,NULL,30,2,6,2,0,0,0,0,0,0
Danmark,30.5,engelsk,HPOA00002T,9/1/2015,9,2013,9,2014,Institut for Engelsk. Germansk og Romansk,terminated,2004,11.6,7-trinsskala,Studentereksamen,1,1,30,4.5,18,1,1,0,0,1,1,0
Danmark,22,film- og medievidenskab,HENA00001T,9/1/2013,9,2013,7,2015,Institut for Tvaerkulturelle og regionale studier,terminated,2013,8.2,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,-3,30,1,1,1,0,1,1,1
Danmark,40.1,engelsk,HDAA00001T,9/1/2014,9,2013,11,2015,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2014,8.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,8.5,NULL,1,1,1,0,1,1,0
Danmark,21.6,film- og medievidenskab,HLVA00001T,9/1/2013,9,2013,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2015,0,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,7.67,30,2,0,1,0,0,0,0
Danmark,53.5,paedagogik,HHIA00001T,9/1/2016,9,2013,7,2016,Institut for Nordiske Studier og Sprogvidenskab,completed,2014,9.3,7-trinsskala,Faeroesk gymnasial eksamen,2,1,30,0,41,3,0,1,0,0,0,0
Norge,21,teatervidenskab,HHIA00001T,9/1/2016,9,2013,10,2014,Institut for Kunst og Kulturvidenskab,terminated,2013,8.6,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,10.4,18,1,1,0,0,1,1,0
Danmark,23,historie,HaeGA00001T,9/1/2016,9,2013,8,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2015,7.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,0,38,1,1,0,0,1,0,0
Danmark,23,informationsvidenskab og kulturformidling,HKUA00001T,9/1/2014,9,2013,7,2016,Institut for Tvaerkulturelle og regionale studier,completed,2012,9.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,NULL,1,0,0,0,0,0,0
Danmark,22.9,dansk,HRUA00002T,9/1/2013,9,2013,6,2016,IVA,completed,2015,5,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,0,6,1,0,0,0,0,0,1
Danmark,19.6,historie,HKMA00001T,9/1/2015,2,2013,1,2014,Institut for Engelsk. Germansk og Romansk,terminated,2015,7.7,13-skala,Studentereksamen (2008 og senere),1,1,30,0,NULL,1,1,0,0,0,0,0
Danmark,20.8,kommunikation og it,HENA00001T,9/1/2015,9,2013,6,2015,Institut for Nordiske Studier og Sprogvidenskab,terminated,1900,5.2,13-skala,Studentereksamen (2008 og senere),3,1,30,9.8,NULL,-1,1,0,0,1,1,0
Danmark,21.8,film- og medievidenskab,HPOA00002T,9/1/2015,9,2013,7,2016,Institut for Tvaerkulturelle og regionale studier,completed,2016,0,7-trinsskala,Studentereksamen (2008 og senere),1,2,20,-3,18,1,0,0,0,0,0,1
Danmark,31.8,historie,HKMA00001T,9/1/2015,9,2013,9,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2010,0,7-trinsskala,Studentereksamen (2008 og senere),1,2,30,0,18,0,1,0,0,1,1,0
Danmark,26,oest- og sydoesteuropastudier (balkanstudier),HTYA00001T,9/1/2013,9,2013,9,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2013,10.8,7-trinsskala,Konventionsland - nord. studentereksamen,2,2,30,0,6,6,1,1,0,1,1,0
Danmark,21.2,litteraturvidenskab,HIVA00001T,9/1/2015,9,2013,6,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2013,7,7-trinsskala,Studentereksamen,1,1,0,6,NULL,0,1,1,1,1,0,0
Danmark,23.2,historie,HENA00001T,9/1/2015,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2013,8.5,7-trinsskala,Hoejere forberedelseseksamen (hf),1,1,30,7.92,6,0,0,0,0,0,0,0
Danmark,21.7,arabisk,HFIA00001T,9/1/2014,9,2013,7,2016,IVA,completed,1900,5.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,10.67,6,7,0,1,0,0,0,1
Danmark,20.7,informationsvidenskab og kulturformidling,HHIA00001T,9/1/2015,9,2013,6,2016,Institut for Engelsk. Germansk og Romansk,completed,2014,7.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,10.5,6,2,0,1,0,0,0,0
Danmark,20.6,historie,HDAA00001T,9/1/2014,9,2013,12,2013,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2015,7.1,13-skala,Eksamen fra Rudolf Steiner-skole,1,1,0,7.13,NULL,-1,1,0,0,0,0,1
Danmark,22.4,kunsthistorie,HDAA00001T,9/1/2015,9,2013,1,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2011,7.2,7-trinsskala,Konventionsland - nord. studentereksamen,1,1,30,10.78,NULL,0,1,1,0,0,0,0
Kina,26.6,forhistorisk arkaeologi,HIVA00001T,9/1/2013,9,2013,7,2016,Institut for Medier. Erkendelse og Formidling,completed,2014,9.8,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,8.5,NULL,0,0,0,0,0,0,0
Danmark,22,informationsvidenskab og kulturformidling,HIVA00001T,9/1/2014,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2012,3.1,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,2,30,10,28,0,0,0,0,0,0,0
Danmark,20.6,litteraturvidenskab,HFRA00001T,9/1/2014,9,2013,12,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2012,8.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,20,6,42,1,1,0,0,1,1,0
Danmark,19.5,eskimologi,HLAA00001T,9/1/2016,9,2013,1,2017,Institut for Tvaerkulturelle og regionale studier,terminated,2012,11.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,15,4.67,6,4,1,0,0,1,1,1
Danmark,22.3,informationsvidenskab og kulturformidling,HITA00001T,9/1/2015,9,2013,6,2016,Institut for Engelsk. Germansk og Romansk,completed,2014,7.3,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,NULL,30,5.22,NULL,2,0,0,0,0,0,1
Danmark,21.9,retorik,HLIA00001T,9/1/2015,9,2013,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2013,8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,NULL,4,0,1,0,0,0,1
Danmark,23.5,paedagogik,HESA00001T,9/1/2015,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2012,8.7,7-trinsskala,Studentereksamen (2008 og senere),0,1,30,3,6,1,0,0,0,0,0,0
Danmark,20.7,filosofi,HHIA00001T,9/1/2013,9,2013,2,2017,Institut for Medier. Erkendelse og Formidling,completed,2015,10.5,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,7,30,5,0,1,0,0,0,0
Danmark,24.2,dansk,HLIA00001T,9/1/2013,9,2013,6,2016,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,completed,2015,4.4,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,3,NULL,1,0,0,0,0,0,0
Danmark,21.5,engelsk,HFRA00001T,9/1/2016,9,2013,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2015,6.6,7-trinsskala,Studentereksamen (2008 og senere),21,1,30,8.2,NULL,-1,0,0,0,0,0,0
Danmark,30.4,historie,HHIA00001T,9/1/2015,9,2013,6,2016,Institut for Nordiske Studier og Sprogvidenskab,completed,2013,9.4,7-trinsskala,,1,1,0,9.2,18,0,0,0,0,0,0,0
Danmark,21.5,audiologopaedi,HMVA00001T,9/1/2015,9,2013,7,2014,Institut for Tvaerkulturelle og regionale studier,terminated,2013,7.6,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),2,1,30,5.5,NULL,3,1,1,1,1,0,0
Danmark,20.2,latin,HLIA00001T,9/1/2015,9,2013,5,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2013,5.9,7-trinsskala,Studentereksamen (2008 og senere),2,2,30,5,30,1,1,0,1,1,0,1
Danmark,20.1,europaeisk etnologi,HIDA00002T,9/1/2013,9,2013,7,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2011,11.3,7-trinsskala,Faeroesk gymnasial eksamen,1,2,15,6.88,6,3,1,1,1,1,0,0
Danmark,21.6,filosofi,HPaeA00001T,9/1/2013,9,2013,10,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2003,9,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,6.5,27,4,1,1,0,1,1,0
Danmark,25.2,paedagogik,HIVA00001T,9/1/2016,9,2013,11,2015,IVA,terminated,1900,8.9,7-trinsskala,Studentereksamen (2008 og senere),1,2,20,0,NULL,33,1,1,0,1,1,1
Danmark,22.3,paedagogik,HDAA00001T,9/1/2013,9,2013,6,2016,Institut for Medier. Erkendelse og Formidling,completed,2014,6.5,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,0,6,1,0,1,0,0,0,0
Danmark,24.5,film- og medievidenskab,HENA00001T,9/1/2013,9,2013,8,2015,Institut for Engelsk. Germansk og Romansk,terminated,2010,9.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4,6,3,1,1,0,1,1,0
Danmark,20.2,tysk sprog og kultur,HARA00005T,9/1/2013,9,2013,7,2016,Institut for Nordiske Studier og Sprogvidenskab,completed,2010,8.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,6,2,0,0,0,0,0,0
Danmark,24.6,historie,HHIA00001T,9/1/2013,9,2013,9,2016,Institut for Kunst og Kulturvidenskab,completed,2013,7.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,5,NULL,0,0,1,0,0,0,0
Ukraine,22.4,informationsvidenskab og kulturformidling,HAUA00001T,9/1/2013,9,2013,9,2014,Institut for Medier. Erkendelse og Formidling,terminated,2011,8.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,12,6,1,1,0,0,1,1,0
Danmark,19.9,historie,HLVA00001T,9/1/2014,9,2013,8,2014,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2012,10.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4.5,30,3,1,1,0,1,0,0
Danmark,42.9,paedagogik,HHIA00001T,9/1/2016,9,2013,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2013,10,7-trinsskala,Studentereksamen (2008 og senere),2,NULL,30,8.08,NULL,1,0,1,0,0,0,0
Danmark,20.1,engelsk,HKIA00003T,9/1/2016,9,2013,6,2016,Institut for Tvaerkulturelle og regionale studier,completed,2012,6.1,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),21,2,30,9.77,40,1,0,0,0,0,0,0
Danmark,25,litteraturvidenskab,HPEA00004T,9/1/2016,9,2013,2,2015,Institut for Medier. Erkendelse og Formidling,terminated,2012,7.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,8.33,6,0,1,1,0,1,1,0
Danmark,21.4,litteraturvidenskab,HLIA00001T,9/1/2014,9,2013,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2012,7.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,10.89,NULL,2,0,1,0,0,0,0
Norge,20.9,paedagogik,HENA00001T,9/1/2015,9,2013,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2012,9.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,6.83,6,0,0,0,0,0,0,0
Danmark,23.6,kunsthistorie,HPaeA00001T,9/1/2014,9,2013,8,2016,Institut for Tvaerkulturelle og regionale studier,completed,2012,8.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,-3,6,1,0,0,0,0,0,1
Danmark,22,musikvidenskab,HKIA00003T,9/1/2015,9,2013,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2009,9.4,7-trinsskala,Studentereksamen (2008 og senere),2,2,30,3,30,3,0,1,0,0,0,0
Danmark,29.5,fransk,HFIA00001T,9/1/2014,9,2013,8,2016,Institut for Medier. Erkendelse og Formidling,terminated,1989,10.8,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),21,1,30,11.2,6,1,1,0,0,1,1,0
Danmark,19.3,persisk,HFMA00001T,9/1/2016,9,2013,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2012,6.9,7-trinsskala,Hoejere handelseks. HHX (2008 og s.),1,1,30,9.33,18,2,0,1,0,0,0,0
Danmark,22,film- og medievidenskab,HKAA00001T,9/1/2014,9,2013,7,2015,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2013,8.8,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,7.77,NULL,4,1,1,0,1,1,1
Danmark,19.9,engelsk,HFMA00001T,9/1/2013,9,2013,9,2016,IVA,completed,2011,9.6,7-trinsskala,Hoejere forberedelseseksamen (hf),21,2,0,2,6,2,0,1,0,0,0,0
Danmark,23.4,dansk,HPaeA00001T,9/1/2016,9,2013,8,2016,Institut for Tvaerkulturelle og regionale studier,completed,2010,9.5,7-trinsskala,Studentereksamen,2,2,0,12,1,0,0,0,0,0,0,0
Danmark,21.1,spansk sprog og kultur,HENA00001T,9/1/2015,9,2013,1,2014,IVA,terminated,2008,0,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),4,1,30,10.13,NULL,3,1,1,0,0,0,0
Danmark,19,tysk,HKMA00001T,9/1/2014,9,2013,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,4.2,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,2,30,15,0,1,0,0,0,0
Danmark,18.8,historie,HIVA00001T,9/1/2013,9,2013,NULL,NULL,IVA,open,2012,8.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,30,1,0,1,0,0,0,0
Danmark,21.7,film- og medievidenskab,HDAA00001T,9/1/2014,9,2013,9,2016,Institut for Tvaerkulturelle og regionale studier,completed,2010,7.1,7-trinsskala,Hoejere forberedelseseksamen (hf),2,1,30,0,28,4,0,1,0,0,0,0
Danmark,21.3,retorik,HENA00001T,9/1/2013,9,2013,9,2016,IVA,completed,2011,10.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4,NULL,6,0,1,0,0,0,0
Danmark,20.1,litteraturvidenskab,HENA00001T,9/1/2015,9,2013,8,2015,Institut for Nordiske Studier og Sprogvidenskab,terminated,2012,7.4,7-trinsskala,Studentereksamen (2008 og senere),21,NULL,30,7,18,2,1,1,0,1,1,0
Danmark,25,historie,HSPA00001T,9/1/2015,9,2013,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,9.5,7-trinsskala,Studentereksamen (2008 og senere),3,2,30,8.25,30,2,0,1,0,0,0,0
Danmark,21.7,engelsk,HENA00001T,9/1/2015,9,2013,1,2017,Institut for Kunst og Kulturvidenskab,completed,2013,8.9,7-trinsskala,Studentereksamen (2008 og senere),21,1,30,6.2,18,0,0,0,0,0,0,1
Danmark,21.9,informationsvidenskab og kulturformidling,HKUA00001T,9/1/2016,9,2013,9,2014,Institut for Kunst og Kulturvidenskab,terminated,2015,7.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4,6,1,1,0,0,1,1,0
Danmark,22.1,informationsvidenskab og kulturformidling,HFIA00001T,9/1/2014,9,2013,7,2015,IVA,terminated,2007,10.2,7-trinsskala,Studentereksamen (2008 og senere),3,1,30,3,6,3,1,0,0,1,1,0
Danmark,24.3,dansk,HFMA00001T,9/1/2013,9,2013,9,2014,Institut for Engelsk. Germansk og Romansk,terminated,2011,6.8,7-trinsskala,Konventionsland - nord. studentereksamen,1,1,30,10,NULL,0,1,0,0,1,1,0
Danmark,21.4,dansk,HTYA00001T,9/1/2016,9,2013,8,2014,Institut for Nordiske Studier og Sprogvidenskab,terminated,2011,11.3,7-trinsskala,Studentereksamen,1,2,30,0,NULL,1,1,1,0,1,0,0
